name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_NM,torque_rpm
Tata,0.07692307692307693,1300000,35000,Diesel,Individual,0,First Owner,17.6,2179,153.86,7,400.0,1750.0
Mahindra,0.07692307692307693,819999,11500,Diesel,Individual,0,First Owner,18.49,1493,100.0,7,240.0,1600.0
Mahindra,0.19230769230769232,620000,40000,Diesel,Individual,1,First Owner,18.49,1493,100.0,7,240.0,1600.0
Renault,0.07692307692307693,260000,50000,Petrol,Individual,0,First Owner,23.01,999,67.0,5,91.0,4250.0
Hyundai,0.19230769230769232,484999,55380,Petrol,Dealer,0,First Owner,18.9,1197,82.0,5,114.0,4000.0
Jaguar,0.19230769230769232,2500000,13500,Diesel,Dealer,1,First Owner,14.74,2993,270.9,5,600.0,2000.0
Volkswagen,0.11538461538461539,650000,18816,Petrol,Dealer,0,First Owner,17.0,1198,73.75,5,110.0,3750.0
Toyota,0.11538461538461539,1748999,33019,Diesel,Dealer,0,First Owner,13.68,2393,147.8,7,343.0,1400.0
Honda,0.11538461538461539,925000,18000,Petrol,Dealer,1,First Owner,15.6,1497,116.3,5,146.0,4800.0
Maruti,0.11538461538461539,810000,47747,Diesel,Dealer,0,First Owner,28.09,1248,88.5,5,200.0,1750.0
Toyota,0.2692307692307692,910000,70000,Diesel,Individual,0,Second Owner,12.99,2494,100.0,8,200.0,1400.0
Tata,0.15384615384615385,300000,60000,Diesel,Individual,0,Second Owner,17.88,1405,48.21,5,85.0,2500.0
Maruti,0.6153846153846154,120000,80000,Petrol,Individual,0,Second Owner,17.3,993,60.0,5,78.0,4500.0
Hyundai,0.19230769230769232,490000,45900,Petrol,Individual,0,Second Owner,18.6,1197,81.83,5,114.7,4000.0
Honda,0.2692307692307692,425000,70000,Diesel,Individual,0,First Owner,25.8,1498,98.6,5,200.0,1750.0
Maruti,0.34615384615384615,155000,40000,Petrol,Individual,0,First Owner,19.7,796,46.3,5,62.0,3000.0
Mahindra,0.2692307692307692,490000,90000,Diesel,Individual,0,Second Owner,12.05,2179,120.0,8,290.0,1800.0
Maruti,0.38461538461538464,132000,105000,Petrol,Individual,0,First Owner,19.7,796,46.3,5,62.0,3000.0
Hyundai,0.07692307692307693,750000,30000,Diesel,Individual,0,First Owner,22.54,1396,88.76,5,219.66,1500.0
Maruti,0.34615384615384615,225000,20000,Petrol,Individual,0,First Owner,18.9,998,67.1,5,90.0,3500.0
Hyundai,0.34615384615384615,240000,80000,Petrol,Individual,0,First Owner,20.36,1197,78.9,5,111.8,4000.0
Maruti,0.6153846153846154,33351,90000,Petrol,Individual,0,Third Owner,18.9,998,67.1,5,90.0,3500.0
Chevrolet,0.38461538461538464,80000,80000,Petrol,Individual,0,Second Owner,18.0,995,62.0,5,90.3,4200.0
Maruti,0.6153846153846154,40000,120000,Petrol,Individual,0,First Owner,16.1,796,37.0,4,59.0,2500.0
Honda,0.038461538461538464,1100000,50000,Diesel,Individual,0,Second Owner,21.9,1498,98.6,7,200.0,1750.0
Hyundai,0.15384615384615385,380000,80000,Diesel,Individual,0,Second Owner,24.4,1120,71.0,5,180.4,1750.0
Tata,0.34615384615384615,300000,120000,Diesel,Individual,0,Second Owner,11.57,2179,138.1,7,320.0,1700.0
Maruti,0.23076923076923078,240000,50000,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Maruti,0.34615384615384615,325000,70000,Diesel,Individual,0,First Owner,22.9,1248,74.0,5,190.0,2000.0
Mahindra,0.15384615384615385,400000,130000,Diesel,Individual,0,First Owner,25.32,1198,77.0,6,190.0,1750.0
Renault,0.11538461538461539,800000,50000,Diesel,Individual,0,First Owner,21.04,1461,83.8,8,200.0,1900.0
Ford,0.07692307692307693,950000,80000,Diesel,Individual,0,First Owner,23.0,1498,98.96,5,205.0,1750.0
Maruti,0.2692307692307692,300000,120000,Diesel,Individual,0,Fourth & Above Owner,22.9,1248,74.0,5,190.0,2000.0
Mahindra,0.11538461538461539,530000,59000,Petrol,Individual,0,First Owner,18.15,1198,82.0,5,115.0,3500.0
Chevrolet,0.2692307692307692,350000,100000,Diesel,Individual,0,Third Owner,18.2,1248,73.8,7,172.5,1750.0
Hyundai,0.46153846153846156,168000,50000,Petrol,Individual,1,First Owner,11.0,2359,165.0,5,23.6,4.0
Renault,0.15384615384615385,240000,45000,Petrol,Individual,0,Second Owner,25.17,799,53.3,5,72.0,4386.0
Maruti,0.38461538461538464,220000,80000,Diesel,Individual,0,Fourth & Above Owner,19.3,1248,73.9,5,190.0,2000.0
Maruti,0.46153846153846156,110000,80000,Petrol,Individual,0,Fourth & Above Owner,18.9,1061,67.0,5,84.0,3500.0
Maruti,0.15384615384615385,850000,100000,Diesel,Individual,0,First Owner,24.3,1248,88.5,5,200.0,1750.0
Toyota,0.07692307692307693,2064000,24000,Diesel,Individual,0,First Owner,13.68,2393,147.8,8,343.0,1400.0
Maruti,0.07692307692307693,950000,25000,Diesel,Individual,0,First Owner,25.1,1248,88.5,5,200.0,1750.0
Hyundai,0.2692307692307692,200000,68697,Petrol,Individual,0,Third Owner,21.1,814,55.2,5,74.5,4000.0
Maruti,0.11538461538461539,660000,30000,Diesel,Individual,0,First Owner,25.2,1248,74.0,5,190.0,2000.0
Honda,0.2692307692307692,420000,40000,Diesel,Individual,0,Second Owner,25.8,1498,98.6,5,200.0,1750.0
Tata,0.38461538461538464,150000,29000,Petrol,Individual,0,First Owner,16.5,1172,65.0,5,96.0,3000.0
Chevrolet,0.2692307692307692,175000,68000,Diesel,Individual,0,Second Owner,25.44,936,57.6,5,150.0,1750.0
Honda,0.07692307692307693,750000,15000,Petrol,Individual,1,First Owner,18.1,1199,88.7,5,110.0,4800.0
Maruti,0.23076923076923078,425000,70000,Diesel,Individual,0,First Owner,23.2,1248,73.94,5,190.0,2000.0
Toyota,0.19230769230769232,790000,126000,Diesel,Individual,0,Third Owner,21.43,1364,87.2,5,205.0,1800.0
Toyota,0.34615384615384615,830000,300000,Diesel,Individual,0,Third Owner,12.8,2494,102.0,7,20.4,1400.0
Honda,0.19230769230769232,650000,94000,Diesel,Individual,0,Second Owner,24.5,1498,98.6,7,200.0,1750.0
Toyota,0.19230769230769232,780000,129000,Diesel,Individual,0,Third Owner,21.43,1364,87.2,5,205.0,1800.0
Hyundai,0.38461538461538464,180000,55000,Petrol,Individual,0,Second Owner,19.81,1086,68.05,5,99.04,4500.0
Ford,0.038461538461538464,869999,40000,Diesel,Individual,0,First Owner,23.0,1498,98.96,5,205.0,1750.0
Tata,0.34615384615384615,275000,50000,Diesel,Individual,0,First Owner,21.12,1248,88.8,5,200.0,1750.0
Hyundai,0.11538461538461539,630000,25000,Petrol,Individual,0,Second Owner,18.6,1197,81.83,5,114.7,4000.0
Toyota,0.46153846153846156,150000,60000,Petrol,Individual,0,Second Owner,13.4,1794,125.0,5,16.1,4.0
Maruti,0.15384615384615385,315000,25000,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Tata,0.34615384615384615,189000,70000,Diesel,Individual,0,Second Owner,23.57,1396,70.0,5,140.0,1800.0
Maruti,0.23076923076923078,580000,120000,Diesel,Individual,0,First Owner,23.4,1248,74.0,5,190.0,2000.0
Maruti,0.07692307692307693,825000,35000,Diesel,Individual,0,First Owner,24.3,1248,88.5,5,200.0,1750.0
Tata,0.15384615384615385,650000,60000,Diesel,Individual,0,Second Owner,14.1,2179,148.0,7,320.0,1700.0
Honda,0.6153846153846154,50000,62000,Petrol,Individual,0,Second Owner,13.0,1343,90.0,5,11.3,4700.0
Skoda,0.34615384615384615,200000,120000,Petrol,Individual,0,Second Owner,16.25,1198,73.9,5,110.0,3750.0
Tata,0.2692307692307692,135000,120000,Diesel,Individual,0,Third Owner,15.42,1405,70.0,7,135.0,2500.0
Hyundai,0.11538461538461539,680000,80000,Diesel,Individual,0,First Owner,22.54,1396,88.73,5,219.7,1500.0
Hyundai,0.11538461538461539,670000,80000,Diesel,Individual,0,First Owner,22.54,1396,88.73,5,219.7,1500.0
BMW,0.38461538461538464,1000000,60000,Diesel,Individual,1,First Owner,16.73,1995,218.0,5,450.0,1750.0
Maruti,0.38461538461538464,240000,80000,Petrol,Individual,0,Second Owner,20.92,998,67.1,5,90.0,3500.0
Force,0.23076923076923078,555000,147279,Diesel,Individual,0,Second Owner,17.0,2200,139.01,7,321.0,1600.0
Skoda,0.2692307692307692,455000,98000,Diesel,Individual,0,First Owner,20.5,1598,103.5,5,250.0,1500.0
Maruti,0.07692307692307693,750000,25000,Diesel,Individual,0,First Owner,28.4,1248,74.02,5,190.0,2000.0
Maruti,0.15384615384615385,700000,90000,Diesel,Individual,1,First Owner,26.59,1248,74.0,5,190.0,2000.0
Tata,0.15384615384615385,220000,22000,Petrol,Individual,1,First Owner,21.9,624,37.48,4,51.0,4000.0
Tata,0.23076923076923078,160000,120000,Diesel,Individual,0,First Owner,25.0,1396,69.0,5,140.0,1800.0
Chevrolet,0.2692307692307692,225000,100000,Diesel,Individual,0,Second Owner,22.1,1248,76.9,5,205.0,1750.0
Tata,0.46153846153846156,140000,120000,Diesel,Individual,0,Second Owner,19.09,1396,69.0,5,135.0,2500.0
Maruti,0.23076923076923078,600000,70000,Diesel,Individual,0,Second Owner,23.4,1248,74.0,5,190.0,2000.0
Mahindra,0.19230769230769232,1000000,24700,Diesel,Individual,0,First Owner,16.0,2179,140.0,7,330.0,1600.0
Chevrolet,0.46153846153846156,65000,100000,Petrol,Individual,0,Third Owner,18.0,995,62.0,5,90.3,4200.0
Maruti,0.038461538461538464,500000,10000,Petrol,Individual,0,First Owner,20.89,1197,81.8,5,113.0,4200.0
Mahindra,0.11538461538461539,1150000,43526,Diesel,Dealer,0,First Owner,16.0,2179,140.0,7,330.0,1600.0
Skoda,0.3076923076923077,320000,55885,Petrol,Dealer,0,First Owner,16.25,1198,75.0,5,110.0,3750.0
Ford,0.038461538461538464,950000,16034,Diesel,Dealer,0,First Owner,21.7,1498,98.96,5,215.0,1750.0
Ford,0.3076923076923077,250000,156040,Diesel,Dealer,0,First Owner,20.0,1399,68.0,5,160.0,2000.0
Ford,0.6153846153846154,400000,93415,Diesel,Dealer,0,First Owner,13.1,2499,141.0,7,330.0,1800.0
BMW,0.46153846153846156,1100000,122000,Diesel,Individual,1,Second Owner,18.48,1995,177.0,5,35.7,1.0
Maruti,0.11538461538461539,600000,20000,Diesel,Individual,0,First Owner,27.39,1248,74.0,5,190.0,2000.0
Maruti,0.11538461538461539,509999,46000,Petrol,Individual,0,First Owner,22.0,1197,81.8,5,113.0,4200.0
Skoda,0.15384615384615385,395000,50000,Petrol,Individual,0,Third Owner,15.41,1598,103.2,5,153.0,3750.0
Maruti,0.07692307692307693,469000,5000,Petrol,Individual,0,First Owner,21.79,998,67.05,5,90.0,3500.0
Maruti,0.11538461538461539,250000,42000,Petrol,Individual,0,First Owner,24.7,796,47.3,5,69.0,3500.0
Chevrolet,0.34615384615384615,130000,68519,Petrol,Dealer,0,First Owner,16.2,995,62.1,5,90.3,4200.0
Ford,0.038461538461538464,906000,30000,Diesel,Individual,0,First Owner,23.0,1498,98.96,5,205.0,1750.0
Ford,0.34615384615384615,160000,85000,Diesel,Individual,0,First Owner,20.0,1399,68.0,5,160.0,2000.0
Maruti,0.3076923076923077,300000,88000,Petrol,Individual,0,First Owner,17.5,1298,85.8,5,114.0,4000.0
Maruti,0.38461538461538464,60000,100000,Petrol,Individual,0,Fourth & Above Owner,14.0,796,37.5,5,6.0,2.0
Maruti,0.23076923076923078,400000,100000,Petrol,Individual,0,Second Owner,19.1,1197,85.8,5,114.0,4000.0
Tata,0.07692307692307693,450000,22966,Petrol,Dealer,0,First Owner,23.84,1199,84.48,5,113.0,3300.0
Mahindra,0.23076923076923078,465000,80000,Diesel,Individual,0,Second Owner,15.96,2523,62.1,7,195.0,1400.0
Maruti,0.3076923076923077,325000,80000,Diesel,Individual,0,Second Owner,22.9,1248,74.0,5,190.0,2000.0
Maruti,0.46153846153846156,150000,70000,Petrol,Individual,0,Second Owner,19.7,796,46.3,5,62.0,3000.0
Hyundai,0.23076923076923078,250000,2350,Petrol,Individual,0,First Owner,21.1,814,55.2,5,74.5,4000.0
Maruti,0.34615384615384615,175000,50000,Petrol,Individual,0,First Owner,19.7,796,46.3,5,62.0,3000.0
Maruti,0.38461538461538464,175000,58000,Petrol,Individual,0,First Owner,19.7,796,46.3,5,62.0,3000.0
Honda,0.5384615384615384,150000,80000,Petrol,Individual,0,Second Owner,16.9,1497,100.0,5,13.5,4.0
Mahindra,0.07692307692307693,797000,60000,Diesel,Individual,0,First Owner,16.5,1493,70.0,7,195.0,1400.0
Hyundai,0.038461538461538464,800000,35000,Petrol,Individual,0,First Owner,18.6,1197,81.86,5,117.0,4000.0
Mahindra,0.038461538461538464,750000,59872,Diesel,Individual,0,First Owner,15.96,2523,62.1,7,195.0,1400.0
Mahindra,0.34615384615384615,400000,140000,Diesel,Individual,0,Second Owner,13.5,2179,115.0,5,277.5,1700.0
Maruti,0.3076923076923077,160000,110000,Petrol,Individual,0,First Owner,19.7,796,46.3,5,62.0,3000.0
Mahindra,0.15384615384615385,700000,91182,Diesel,Individual,0,First Owner,15.96,2523,62.1,7,195.0,1400.0
Maruti,0.38461538461538464,160000,60000,Petrol,Individual,0,Third Owner,19.7,796,46.3,5,62.0,3000.0
Hyundai,0.3076923076923077,400000,100000,Diesel,Individual,0,First Owner,21.27,1396,88.76,5,219.6,1500.0
Toyota,0.2692307692307692,451000,120000,Diesel,Individual,0,First Owner,23.59,1364,67.06,5,170.0,1800.0
Maruti,0.6923076923076923,40000,80000,Petrol,Individual,0,First Owner,16.1,796,37.0,4,59.0,2500.0
Tata,0.3076923076923077,300000,70000,Diesel,Individual,0,Third Owner,21.12,1248,88.8,5,200.0,1750.0
Maruti,0.11538461538461539,421000,59500,Petrol,Individual,0,Second Owner,23.1,998,67.04,5,90.0,3500.0
Maruti,0.15384615384615385,950000,45000,Diesel,Individual,0,First Owner,24.3,1248,88.5,5,200.0,1750.0
Hyundai,0.34615384615384615,395000,75500,Diesel,Individual,0,Second Owner,23.0,1396,90.0,5,22.4,1750.0
Maruti,0.15384615384615385,950000,46000,Diesel,Individual,0,Second Owner,24.3,1248,88.5,5,200.0,1750.0
Maruti,0.2692307692307692,270000,60000,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Hyundai,0.4230769230769231,360000,60000,Petrol,Individual,1,Second Owner,15.0,1396,100.0,5,13.9,4200.0
Maruti,0.46153846153846156,235000,152500,Diesel,Individual,0,First Owner,17.8,1248,75.0,5,190.0,2000.0
Mercedes-Benz,0.23076923076923078,1850000,60000,Diesel,Individual,1,Second Owner,13.0,2143,201.1,5,500.0,1600.0
Jeep,0.11538461538461539,1650000,69123,Diesel,Dealer,0,First Owner,17.1,1956,170.0,5,350.0,1750.0
Honda,0.3076923076923077,376000,26000,Petrol,Individual,0,First Owner,19.4,1198,86.8,5,109.0,4500.0
Ford,0.11538461538461539,875000,77524,Diesel,Dealer,0,First Owner,22.7,1498,89.84,5,204.0,2000.0
Hyundai,0.23076923076923078,459999,40523,Petrol,Dealer,0,Second Owner,18.5,1197,82.85,5,113.7,4000.0
Maruti,0.07692307692307693,755000,39000,Diesel,Dealer,0,First Owner,28.4,1248,74.0,5,190.0,2000.0
Audi,0.038461538461538464,6223000,7800,Petrol,Dealer,1,Test Drive Car,15.26,1798,187.74,5,320.0,1400.0
Audi,0.038461538461538464,5923000,11500,Petrol,Dealer,1,Test Drive Car,15.26,1798,187.74,5,320.0,1400.0
Audi,0.038461538461538464,6523000,23600,Petrol,Dealer,1,Test Drive Car,15.26,1798,187.74,5,320.0,1400.0
Toyota,0.38461538461538464,1050000,220000,Diesel,Individual,0,Second Owner,11.5,2982,171.0,7,343.0,1400.0
Mahindra,0.19230769230769232,1050000,120000,Diesel,Individual,0,Second Owner,15.1,2179,140.0,7,330.0,1600.0
Maruti,0.07692307692307693,800000,25000,Petrol,Individual,1,First Owner,21.4,1197,83.1,5,115.0,4000.0
Maruti,0.19230769230769232,600000,31000,Diesel,Individual,0,Second Owner,25.2,1248,74.0,5,190.0,2000.0
Maruti,0.11538461538461539,530000,42000,Petrol,Individual,0,First Owner,21.4,1197,83.1,5,115.0,4000.0
Maruti,0.19230769230769232,450000,80000,Petrol,Individual,0,First Owner,20.85,1197,83.14,5,115.0,4000.0
Maruti,0.34615384615384615,235000,60000,Petrol,Individual,0,First Owner,20.92,998,67.1,5,90.0,3500.0
Maruti,0.2692307692307692,550000,240000,Diesel,Individual,0,First Owner,23.4,1248,74.0,5,190.0,2000.0
Skoda,0.2692307692307692,395000,35000,Petrol,Individual,1,Second Owner,14.3,1598,103.5,5,153.0,3800.0
Tata,0.46153846153846156,150000,120000,Diesel,Individual,0,First Owner,12.2,1948,68.0,9,115.0,2.0
Volkswagen,0.19230769230769232,515000,120000,Diesel,Individual,0,Second Owner,20.34,1498,103.2,5,250.0,1500.0
Ambassador,0.46153846153846156,122000,60000,Diesel,Individual,0,Second Owner,12.8,1995,52.0,5,106.0,2200.0
Hyundai,0.4230769230769231,160000,35000,Petrol,Individual,0,Third Owner,19.81,1086,68.05,5,99.04,4500.0
Maruti,0.5,110000,120000,Petrol,Individual,0,Second Owner,19.7,796,46.3,5,62.0,3000.0
Maruti,0.23076923076923078,360000,70000,Diesel,Individual,0,First Owner,25.2,1248,74.0,5,190.0,2000.0
Hyundai,0.34615384615384615,260000,90000,Diesel,Individual,0,Third Owner,16.2,1493,110.0,5,24.0,1900.0
Maruti,0.5,128000,60000,Petrol,Individual,0,Second Owner,19.7,796,46.3,5,62.0,3000.0
Hyundai,0.19230769230769232,600000,80000,Diesel,Individual,0,Second Owner,23.9,1582,126.2,5,259.9,1900.0
Toyota,0.38461538461538464,800000,151000,Diesel,Individual,0,Second Owner,11.5,2982,171.0,7,343.0,1400.0
Maruti,0.038461538461538464,675000,25000,Diesel,Individual,0,First Owner,28.4,1248,74.02,5,190.0,2000.0
Maruti,0.38461538461538464,300000,50000,Petrol,Individual,0,First Owner,15.0,1586,104.68,5,145.0,4.0
Maruti,0.4230769230769231,125000,80000,Petrol,Individual,0,First Owner,16.1,796,37.0,4,59.0,2500.0
Hyundai,0.11538461538461539,550000,25000,Petrol,Individual,0,First Owner,18.9,1197,82.0,5,114.0,4000.0
Maruti,0.5,150000,80000,Petrol,Individual,0,Third Owner,19.7,796,46.3,5,62.0,3000.0
Mahindra,0.11538461538461539,891000,80000,Diesel,Individual,0,First Owner,15.4,2179,120.0,7,280.0,1800.0
Toyota,0.19230769230769232,1050000,70000,Diesel,Individual,0,First Owner,12.99,2494,100.6,7,200.0,1200.0
Maruti,0.07692307692307693,750000,15000,Petrol,Individual,0,First Owner,21.1,998,100.5,5,150.0,1700.0
Hyundai,0.3076923076923077,380000,27500,Petrol,Individual,0,First Owner,18.5,1197,82.9,5,113.8,4000.0
Toyota,0.2692307692307692,800000,110000,Diesel,Individual,0,Second Owner,12.99,2494,100.6,8,200.0,1200.0
Mahindra,0.38461538461538464,200000,120000,Petrol,Individual,0,First Owner,15.7,1390,75.0,5,110.0,3.0
Maruti,0.15384615384615385,700000,70000,Diesel,Individual,0,First Owner,28.09,1248,88.5,5,200.0,1750.0
Toyota,0.6923076923076923,229999,290000,Diesel,Individual,0,First Owner,13.1,2446,75.0,10,151.0,2400.0
Honda,0.38461538461538464,300000,74000,Petrol,Individual,0,Second Owner,12.8,2354,177.6,5,222.0,4300.0
Honda,0.19230769230769232,670000,120000,Diesel,Individual,0,First Owner,24.2,1498,98.6,7,200.0,1750.0
Honda,0.5,210000,140000,Petrol,Individual,0,First Owner,17.7,1497,78.0,5,12.7,2.0
Maruti,0.11538461538461539,370000,40000,Petrol,Individual,0,First Owner,20.89,1197,81.8,5,113.0,4200.0
Maruti,0.038461538461538464,600000,20000,Petrol,Individual,1,First Owner,21.4,1197,83.1,5,115.0,4000.0
Maruti,0.0,810000,15000,Diesel,Individual,0,First Owner,24.3,1248,88.5,5,200.0,1750.0
Tata,0.038461538461538464,346000,16000,Petrol,Individual,0,First Owner,23.84,1199,84.0,5,114.0,3500.0
Honda,0.5769230769230769,55000,130000,Petrol,Individual,0,First Owner,13.0,1343,90.0,5,11.3,4700.0
Tata,0.3076923076923077,250000,118000,Diesel,Individual,0,Second Owner,13.93,2179,138.03,7,320.0,1700.0
Maruti,0.5384615384615384,120000,44000,Petrol,Individual,0,Second Owner,16.1,1298,88.2,5,11.5,4.0
Maruti,0.2692307692307692,600000,50000,Diesel,Individual,0,Second Owner,20.77,1248,88.8,7,200.0,1750.0
Maruti,0.15384615384615385,330000,60000,Petrol,Individual,0,First Owner,15.37,1196,73.0,5,101.0,3000.0
Hyundai,0.23076923076923078,400000,147000,Petrol,Individual,0,Second Owner,18.6,1197,81.83,5,114.7,4000.0
Tata,0.6153846153846154,100000,40000,Diesel,Individual,0,Second Owner,16.8,1405,62.0,5,12.5,2.0
Maruti,0.23076923076923078,450000,100000,Petrol,Individual,0,Third Owner,19.1,1197,85.8,5,114.0,4000.0
Maruti,0.11538461538461539,800000,55000,Diesel,Individual,0,First Owner,24.52,1248,88.5,7,200.0,1750.0
Maruti,0.19230769230769232,340000,40000,Diesel,Individual,0,Second Owner,27.62,793,47.0,5,125.0,2000.0
Maruti,0.38461538461538464,225000,64000,Diesel,Individual,0,Third Owner,21.1,1248,73.9,5,113.0,4500.0
Maruti,0.6923076923076923,55000,100000,Petrol,Individual,0,Second Owner,17.3,993,60.0,5,78.0,4500.0
Maruti,0.15384615384615385,900000,50000,Diesel,Individual,0,First Owner,24.52,1248,88.5,7,200.0,1750.0
Volvo,0.23076923076923078,2500000,30000,Diesel,Individual,1,First Owner,9.0,1984,181.0,5,400.0,1750.0
Maruti,0.07692307692307693,465000,30000,Petrol,Individual,0,First Owner,20.51,998,67.04,5,90.0,3500.0
Maruti,0.6153846153846154,70000,150000,Petrol,Individual,0,First Owner,17.3,993,60.0,5,78.0,4500.0
Tata,0.15384615384615385,400000,24177,Petrol,Individual,0,First Owner,17.57,1193,88.7,5,140.0,1500.0
Tata,0.3076923076923077,185000,80000,Diesel,Individual,0,First Owner,16.1,1405,70.0,5,13.5,2.0
Maruti,0.5384615384615384,140000,150000,Petrol,Individual,0,Second Owner,18.9,998,67.1,5,90.0,3500.0
Renault,0.19230769230769232,415000,120000,Diesel,Individual,0,Second Owner,21.04,1461,83.8,7,200.0,1900.0
Mahindra,0.3076923076923077,532000,121779,Diesel,Individual,0,First Owner,12.05,2179,120.0,8,290.0,1800.0
Maruti,0.11538461538461539,600000,56000,Diesel,Individual,0,First Owner,27.39,1248,74.0,5,190.0,2000.0
Maruti,0.46153846153846156,150000,100000,Petrol,Individual,0,Fourth & Above Owner,15.0,1586,104.68,5,145.0,4.0
Maruti,0.07692307692307693,459999,12000,Petrol,Individual,0,First Owner,20.4,1197,81.8,5,113.0,4200.0
Maruti,0.11538461538461539,800000,15381,Diesel,Individual,0,First Owner,24.3,1248,88.5,5,200.0,1750.0
Mahindra,0.34615384615384615,310000,5000,Diesel,Individual,0,First Owner,13.6,2523,63.0,7,180.0,1440.0
Nissan,0.23076923076923078,475000,40000,Diesel,Individual,0,First Owner,19.01,1461,108.5,5,248.0,2250.0
